pid,title,journal_title,year,period_3,author_position,author_name,inferred_gender,female_probability,classifier,classifier_version,census_year,threshold
S1981-38212014000200094,A Comparative Analysis of Brazil's Foreign Policy Drivers Towards the USA: Comment on Amorim Neto (2011),Brazilian Political Science Review,2014,2012-2018,2,Francisco Urdinez,Masculino,0.0037814606357032808,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212014000300003,The Three Achilles' Heels of Brazilian Political Science,Brazilian Political Science Review,2014,2012-2018,1,André Marenco,Masculino,0.00615716223630992,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212014000300039,The Concept of Liberty: the Polemic between the Neo-Republicans and Isaiah Berlin,Brazilian Political Science Review,2014,2012-2018,1,Ivo Coser,Masculino,0.0035611126498634907,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212014000300066,"Soft Power, Hard Aspirations: the Shifting Role of Power in Brazilian Foreign Policy",Brazilian Political Science Review,2014,2012-2018,1,Marcelo M. Valença,Masculino,0.003919299056792599,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212014000300066,"Soft Power, Hard Aspirations: the Shifting Role of Power in Brazilian Foreign Policy",Brazilian Political Science Review,2014,2012-2018,2,Gustavo Carvalho,Masculino,0.006935120413433656,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212014000300098,Beyond Brazilian Coalition Presidentialism: the Appropriation of the Legislative Agenda,Brazilian Political Science Review,2014,2012-2018,1,Rafael Silveira e Silva,Masculino,0.006419174621931684,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000100039,The Institutional Presidency from a Comparative Perspective: Argentina and Brazil since the 1980s,Brazilian Political Science Review,2015,2012-2018,1,Magna Inácio,Feminino,0.9950942984846833,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000100039,The Institutional Presidency from a Comparative Perspective: Argentina and Brazil since the 1980s,Brazilian Political Science Review,2015,2012-2018,2,Mariana Llanos,Feminino,0.9950172878639638,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000100065,On The Limits of Free Speech: Towards the Fair Value of Communicative Liberties,Brazilian Political Science Review,2015,2012-2018,1,Renato Francisquini,Masculino,0.004431042540055056,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000100093,The 2014 Elections and the Brazilian Party System,Brazilian Political Science Review,2015,2012-2018,1,Carlos Ranulfo Melo,Masculino,0.004324201148598975,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000100135,The Impacts of Conditional Cash Transfers in Four Presidential Elections (2002&#8211;2014),Brazilian Political Science Review,2015,2012-2018,1,Cesar Zucco Jr.,Masculino,0.004125908519591235,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000200003,"State Transfers, Taxes and Income Inequality in Brazil",Brazilian Political Science Review,2015,2012-2018,1,Marcelo Medeiros,Masculino,0.003919299056792599,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000200003,"State Transfers, Taxes and Income Inequality in Brazil",Brazilian Political Science Review,2015,2012-2018,2,Pedro H. G. F. Souza,Masculino,0.006652598557813649,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000200030,"Biopiracy after the Nagoya Protocol: Problem Structure, Regime Design and Implementation Challenges",Brazilian Political Science Review,2015,2012-2018,1,Florian Rabitz,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000200054,Corruption and Political Participation in the Americas and the Caribbean,Brazilian Political Science Review,2015,2012-2018,1,Robert Bonifácio,Masculino,0.006053324707730697,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000200054,Corruption and Political Participation in the Americas and the Caribbean,Brazilian Political Science Review,2015,2012-2018,2,Rafael Paulino,Masculino,0.006419174621931684,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000200081,Does the Electoral Rule Matter for Political Polarization? The Case of Brazilian Legislative Chambers,Brazilian Political Science Review,2015,2012-2018,1,Rodolpho Bernabel,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000300003,Impact of Electronic Voting Machines on Blank Votes and Null Votes in Brazilian Elections in 1998,Brazilian Political Science Review,2015,2012-2018,1,Jairo Nicolau,Masculino,0.003178193583484846,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000300042,The Capital Mistake: Local Information and National Electoral Reforms,Brazilian Political Science Review,2015,2012-2018,1,Valentín Figueroa,Masculino,0.01598884880288619,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000300064,Reversing Polarities: Anarchical (Failed) States versus International Progress,Brazilian Political Science Review,2015,2012-2018,1,Marta Fernandez Moreno,Feminino,0.9955896584364969,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000300088,Assessing some measures of online deliberation,Brazilian Political Science Review,2015,2012-2018,1,Ricardo Fabrino Mendonça,Masculino,0.0036408077751265786,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000300116,Enlarging the Playing Field: Political Circulation of Brazilian Senators in the First Republic,Brazilian Political Science Review,2015,2012-2018,1,Lucas Massimo,Masculino,0.006964462086058777,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212015000300116,Enlarging the Playing Field: Political Circulation of Brazilian Senators in the First Republic,Brazilian Political Science Review,2015,2012-2018,2,Luiz Domingos Costa,Masculino,0.005127713471220839,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000100201,Modernization Without Change: Decision-Making Process in the Mercosur Parliament,Brazilian Political Science Review,2016,2012-2018,1,Marcelo de Almeida Medeiros,Masculino,0.003919299056792599,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000100201,Modernization Without Change: Decision-Making Process in the Mercosur Parliament,Brazilian Political Science Review,2016,2012-2018,2,Mariana Hipólito Ramos Mota,Feminino,0.9950172878639638,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000100201,Modernization Without Change: Decision-Making Process in the Mercosur Parliament,Brazilian Political Science Review,2016,2012-2018,3,Isabel Meunier,Feminino,0.9956188699511009,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000100202,Elite Framing of Inequality in the Press: Brazil and Uruguay Compared,Brazilian Political Science Review,2016,2012-2018,1,Matias López,Masculino,0.009258854871817268,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000100203,Emerging Powers and the Notion of International Responsibility: moral duty or shifting goalpost?,Brazilian Political Science Review,2016,2012-2018,1,Kai Michael Kenkel,Não classificado,0.1536050156739812,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000100203,Emerging Powers and the Notion of International Responsibility: moral duty or shifting goalpost?,Brazilian Political Science Review,2016,2012-2018,2,Marcelle Trote Martins,Feminino,0.9951290289149135,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000100204,'Break-In Parties' and Changing Patterns of Democracy in Latin America,Brazilian Political Science Review,2016,2012-2018,1,Thomas Kestler,Masculino,0.008265838233662488,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000100204,'Break-In Parties' and Changing Patterns of Democracy in Latin America,Brazilian Political Science Review,2016,2012-2018,2,Juan Bautista Lucca,Masculino,0.007583789833303882,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000100204,'Break-In Parties' and Changing Patterns of Democracy in Latin America,Brazilian Political Science Review,2016,2012-2018,3,Silvana Krause,Feminino,0.9961945214562682,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000100205,"U.S. International Agricultural Trade Policy: Interests, Institutions and Information in the Corn Supply Chain",Brazilian Political Science Review,2016,2012-2018,1,Laís Forti Thomaz,Feminino,0.9951255773144368,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000100205,"U.S. International Agricultural Trade Policy: Interests, Institutions and Information in the Corn Supply Chain",Brazilian Political Science Review,2016,2012-2018,2,Marcelo Fernandes de Oliveira,Masculino,0.003919299056792599,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000100206,The Stratification of Diversity: Measuring the Hierarchy of Brazilian Political Science,Brazilian Political Science Review,2016,2012-2018,1,Fernando Leite,Masculino,0.005776144523119516,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000100207,Japanese International Relations: an assessment of the 1971-2011 period,Brazilian Political Science Review,2016,2012-2018,1,Thiago Corrêa Malafaia,Masculino,0.004804593402483693,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000200201,Reading Freedom from the Theme of Oppression,Brazilian Political Science Review,2016,2012-2018,1,Maria Ligia Ganacim Granado Rodrigues Elias,Feminino,0.9951151363533721,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000200202,"Unionism, the Decision-Making Process and Social Security Reform in Brazil",Brazilian Political Science Review,2016,2012-2018,1,Sidney Jard da Silva,Masculino,0.015140889392386399,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000200203,Brazilian Political Institutions: an Inconclusive Debate,Brazilian Political Science Review,2016,2012-2018,1,Vicente Palermo,Masculino,0.004669607089386153,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000200204,Does Size Matter? Electoral Performance of Small Parties in Brazil,Brazilian Political Science Review,2016,2012-2018,1,Willber Nascimento,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000200204,Does Size Matter? Electoral Performance of Small Parties in Brazil,Brazilian Political Science Review,2016,2012-2018,2,José Alexandre da Silva Jr,Masculino,0.004439709786646096,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000200204,Does Size Matter? Electoral Performance of Small Parties in Brazil,Brazilian Political Science Review,2016,2012-2018,3,Ranulfo Paranhos,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000200204,Does Size Matter? Electoral Performance of Small Parties in Brazil,Brazilian Political Science Review,2016,2012-2018,4,Denisson Silva,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000200204,Does Size Matter? Electoral Performance of Small Parties in Brazil,Brazilian Political Science Review,2016,2012-2018,5,Dalson Britto Figueiredo Filho,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000200205,Is trade good for development? The elusive question,Brazilian Political Science Review,2016,2012-2018,1,Adriana Schor,Feminino,0.9952771966722229,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000200206,Unboxing the Active Role of the Legislative Power in Brazil,Brazilian Political Science Review,2016,2012-2018,1,Andréa Marcondes de Freitas,Feminino,0.9926044696348224,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000200207,The subject of social justice: a defence of the basic structure of society,Brazilian Political Science Review,2016,2012-2018,1,Marcos Paulo de Lucca-Silveira,Masculino,0.004361161831244649,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300201,Oversized Government Coalitions in Latin America,Brazilian Political Science Review,2016,2012-2018,1,Fernando Meireles,Masculino,0.005776144523119516,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300202,"The Public and Private Spheres, Sociopolitical Integration and the Demands of Difference: the Responses of Multiculturalism",Brazilian Political Science Review,2016,2012-2018,1,Bruno Sciberras Carvalho,Masculino,0.006017689250676158,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300203,"Personality, Political Attitudes and Participation in Protests: The Direct and Mediated Effects of Psychological Factors on Political Activism",Brazilian Political Science Review,2016,2012-2018,1,Ednaldo Aparecido Ribeiro,Masculino,0.0033079188349671223,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300203,"Personality, Political Attitudes and Participation in Protests: The Direct and Mediated Effects of Psychological Factors on Political Activism",Brazilian Political Science Review,2016,2012-2018,2,Julian Borba,Não classificado,0.10009170706144373,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300204,Corporate Dependence in Brazil's 2010 Elections for Federal Deputy,Brazilian Political Science Review,2016,2012-2018,1,Wagner Pralon Mancuso,Masculino,0.003231528051121316,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300204,Corporate Dependence in Brazil's 2010 Elections for Federal Deputy,Brazilian Political Science Review,2016,2012-2018,2,Dalson Britto Figueiredo Filho,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300204,Corporate Dependence in Brazil's 2010 Elections for Federal Deputy,Brazilian Political Science Review,2016,2012-2018,3,Bruno Wilhelm Speck,Masculino,0.006017689250676158,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300204,Corporate Dependence in Brazil's 2010 Elections for Federal Deputy,Brazilian Political Science Review,2016,2012-2018,4,Lucas Emanuel Oliveira Silva,Masculino,0.006964462086058777,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300204,Corporate Dependence in Brazil's 2010 Elections for Federal Deputy,Brazilian Political Science Review,2016,2012-2018,5,Enivaldo Carvalho da Rocha,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300205,How Important is Twitter to Local Elections in Brazil? A Case Study of Fortaleza City Council,Brazilian Political Science Review,2016,2012-2018,1,Francisco Paulo Jamil Marques,Masculino,0.0037814606357032808,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300205,How Important is Twitter to Local Elections in Brazil? A Case Study of Fortaleza City Council,Brazilian Political Science Review,2016,2012-2018,2,Camila Mont&#8217,Feminino,0.9959487389591692,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300205,How Important is Twitter to Local Elections in Brazil? A Case Study of Fortaleza City Council,Brazilian Political Science Review,2016,2012-2018,3,Alverne,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300206,Foreign aid and the governance of international financial organizations: the Brazilian-bloc case in the IMF and the World Bank,Brazilian Political Science Review,2016,2012-2018,1,Laerte Apolinário Junior,Masculino,0.015665236051502145,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300207,High-level Federal Bureaucracy and Policy Formulation: the Case of the Bolsa Família Program,Brazilian Political Science Review,2016,2012-2018,1,Fabio Pereira de Andrade,Masculino,0.0038177332508959067,genderBR::get_gender,1.4.0,2022,0.9
S1981-38212016000300207,High-level Federal Bureaucracy and Policy Formulation: the Case of the Bolsa Família Program,Brazilian Political Science Review,2016,2012-2018,2,Fernanda Lima-Silva,Feminino,0.9953225831116005,genderBR::get_gender,1.4.0,2022,0.9
